,website,back_color,body_font,body_text,last_update,link_color,text_color,title_font,title_text
582,https://dexfiles.tumblr.com/,#F6F6F6,Helvetica Neue,,2019-11-30 13:06:16,#529ECC,#444444,Helvetica Neue,
583,https://caprisunsport.tumblr.com/,#c4c4c4,Helvetica Neue, apaprently i have ADD the only channels the FTC are probably gonna fine are channels that make shit,2019-12-04 03:34:50,#257D11,#106308,Clearface FS, 
584,https://lzzieolsn.tumblr.com/,#000000,Helvetica Neue, just looking at my own header and cryin I can’t believe anyone hated AOU tbh what’s wrong w y’all c,2019-12-04 05:58:58,#CCCCCC,#FFFFFF,Alternate Gothic, 
585,https://supremeleaderkylorens.tumblr.com/,#FFB9B9,Helvetica Neue, The way Oscar Isaac’s hair is slowly turning grey from front to back is truly a sight to behold HEY,2019-12-04 01:21:49,#FFFFFF,#444444,Alternate Gothic,
586,https://scribblums.tumblr.com/,#FFFFFF,Helvetica Neue, i wrote like 400 words today in da mood to write somethin spooky hi guys some of you may know me bu,2019-12-03 02:31:30,#b2aa85,#b2aa85,Bodoni Recut FS, ↻ writeblr intro
587,https://jayywesst.tumblr.com/,#FF492F,Helvetica Neue,,2019-12-02 08:16:59,#222222,#1150C2,Clarendon Text Pro,
588,https://toastpotent.tumblr.com/,#181717,Helvetica Neue, hey where’s uh where’s the glass ,2019-12-04 06:05:20,#00d100,#00d100,Sans Serif, 
589,https://phansterdam.tumblr.com/,#222222,Helvetica Neue,,2019-08-02 13:24:00,#F6F6F6,#FFFFFF,1785 GLC Baskerville, 
590,https://aggressionbread.tumblr.com/,#A1D8BD,Helvetica Neue, I’m going to say something controversial here but Bear with a dfuck house gt welcome to my fuck hou,2019-12-04 01:01:50,#CCB6DB,#444444,Gibson, 
591,https://skullgrind.tumblr.com/,#000000,Helvetica Neue,,2019-12-04 05:57:45,#FF0039,#FF0224,Sans Serif,
592,https://seagod.co.vu/,#080808,Helvetica Neue, ravencyclenetwork ​ search favorite quote A d a m P a r r i s h w a s l o n e s o m e T h e r e i s,2019-10-02 19:07:56,#972e0d,#DECBA4,Clarendon Text Pro,
593,https://bob-belcher.tumblr.com/,#000000,Helvetica Neue, Baby I got love for thee so deep inside of me I don’t know where to start I love you more than anyt,2019-12-04 06:12:11,#89D083,#C582E7,Calluna Sans,
594,https://calvinahobbes.tumblr.com/,#F6F6F6,Helvetica Neue,,2019-12-04 06:36:32,#0098FF,#444444,Grumpy Black 48,
595,https://amy-box.tumblr.com/,#F6F6F6,Helvetica Neue, hi guys i have youtube channel https www youtube com channel UCbBtVTH25T vCbQg5Gavzfw and well mean,2019-02-26 21:52:44,#529ECC,#444444,Helvetica Neue,
596,https://support.tumblr.com/,#001935,Helvetica Neue, Welcome to the Tumblr Café Have you been here before Today we’re announcing our newest dish The Rep,2019-11-26 20:30:37,#ffffff,#ffffff,Gibson,
597,https://yuai.tumblr.com/,#ffffff,Helvetica Neue,,2019-06-23 18:47:19,#97c5e0,#000000,Helvetica Neue,
598,https://voidfishkeeper.tumblr.com/,#d9efcb,Helvetica Neue,,2019-12-04 02:10:19,#FFFFFF,#F0BFB6,Pratt Pro,
599,https://itsthighnoon.tumblr.com/,#000000,Helvetica Neue, can i get a hell yeah i love the replay feature on overwatch bc im rewaching the game where that ro,2019-12-04 03:41:47,#FFF9F9,#FF492F,Clearface FS, 
600,https://brynwrites.tumblr.com/,#FAFAFA,Helvetica Neue, Also known as a thing I want to say to readers reviews writers and most importantly myself Some fac,2019-11-11 17:49:48,#529ECC,#444444,Gibson, Recent Twitter Stuff 4
601,https://spockvarietyhour.tumblr.com/,#F6F6F6,Helvetica Neue, via bloodrobots blog blog I had the van and the footcruiser I think the van ended up being donated ,2019-12-04 05:21:23,#529ECC,#444444,Sans Serif,
602,https://drxgonfly.tumblr.com/,#181022,Helvetica Neue, African Daisy by drxgonfly Instagram Prints ,2019-12-03 18:30:34,#FF1D72,#5fb7ff,Helvetica Neue,
603,https://youfindnothingofuse.tumblr.com/,#FAFAFA,Helvetica Neue, episode 1 angel attack episode 2 unfamiliar ceilings episode 3 the silent phone episode 4 rain afte,2019-11-29 15:27:04,#529ECC,#444444,Gibson, 
604,https://guessitstess.tumblr.com/,#000000,Helvetica Neue, Hi everyone I’ve been super inactive lately but I just haven’t been doing that well anxiety hit me ,2019-12-02 22:37:45,#FBF2F0,#444444,Alternate Gothic, Tuesday November 12 weigh in 68 5 kgs Lost 6 8 kgs Height 178cms 
605,https://downeysbitch.tumblr.com/,#FAFAFA,Helvetica Neue, Should’ve posted this one on time lol Should’ve posted this one on time lol did she really say that,2019-11-29 15:11:55,#529ECC,#444444,Gibson, 
606,https://featuresofinterest.tumblr.com/,#B6CDEE,Helvetica Neue, they actually filmed a scene where john and sherlock go to a gay bar……this fact continues to haunt ,2019-12-04 06:13:51,#243B5D,#000000,Calluna, 
607,https://coldbujo.tumblr.com/,#FAFAFA,Helvetica Neue, bullet journal weekly spread 2019 november coldbujo ig bullet journal weekly spread 2019 july coldb,2019-11-25 22:45:16,#529ECC,#444444,Gibson,
608,https://teacherstudiies.tumblr.com/,#C8B27B,Helvetica Neue, ̗̀december 3rd 2019 ☃ ̖́ i barely have time to study korean anymore but i try my best ̗̀december 2n,2019-12-04 05:51:41,#46352B,#000000,Bodoni Recut FS, 
609,https://verynicecaesarino.tumblr.com/,#B392C9,Helvetica Neue, Oh no ,2019-11-26 18:52:47,#F1993C,#000000,Bookmania, 
610,https://ghirahims-left-shoe.tumblr.com/,#FFFFFF,Helvetica Neue,,2019-12-04 04:56:19,#FF008E,#444444,Helvetica Neue, 
611,https://thestudyzone.tumblr.com/,#222222,Helvetica Neue,,2019-12-01 15:55:37,#FFD731,#FFD731,Bodoni Recut FS, 
612,https://maddenmarvels.tumblr.com/,#FAFAFA,Helvetica Neue, ITS CHRISTMAS UP IN THIS BITCH HI Hi guys I know I’m never on here anymore but just stopping by to ,2019-12-02 01:22:12,#529ECC,#444444,Gibson,
613,https://derufiniumus.tumblr.com/,,,,2018-07-25 20:02:05,,,,
614,https://huffpost.tumblr.com/,#FFFFFF,Helvetica Neue, OMG 🐶 Thor the bulldog is officially the best boy in America This fine chunky specimen claimed Best,2019-12-02 20:49:02,#00c79a,#000000,Avalon,
615,https://floralshakespeare.tumblr.com/,#AC6D2A,Helvetica Neue,,2019-12-03 22:40:15,#F0A029,#FFD657,Calluna,
616,https://almavio.tumblr.com/,#FAFAFA,Helvetica Neue, Marie Laforêt 5 octobre 1939 2 novembre 2019 Peter Lindbergh 23 November 1944 – 3 September 2019 Pe,2019-11-03 12:55:30,#529ECC,#444444,Sans Serif,
617,https://tacostudy.tumblr.com/,#FFFFFF,Helvetica Neue, handmade earrings anyone hi guys i’ve been thinking of making amp selling handmade earrings it woul,2019-12-03 07:50:32,#000000,#CCCCCC,Sans Serif,
618,https://mirkwoodest.tumblr.com/,#00280C,Helvetica Neue, sick of being alive i want to march to the black gate and lay down my life for frodo maybe if i’m l,2019-12-03 17:51:13,#895722,#A59929,Calluna,
619,https://gameofthronesdaily.tumblr.com/,#FAFAFA,Helvetica Neue, It’s all right These people won’t hurt me ,2019-12-04 00:00:17,#666666,#444444,1785 GLC Baskerville,
620,https://yiffscourse.tumblr.com/,#000000,Helvetica Neue, they right tho all adult inclusionists need to be shoved in a locker and left there tbh reesecourse,2019-12-03 23:59:35,#004E6D,#004E6D,Caslon FS, 
621,https://anime-skeleton.tumblr.com/,#f6e1e1,Helvetica Neue,,2019-12-03 09:09:24,#102029,#444444,Ziclets,
622,https://foley-blog.tumblr.com/,#0083B6,Helvetica Neue, foley 💭 Russia St Petersburg foley 💭 foley 💭 foley 💭 foley 💭 foley 💭 foley 💭 foley 💭 Знаки на теле ,2019-12-01 09:51:49,#CCCCCC,#004E6D,Clarendon Text Pro, 
623,https://liviablackthorn.tumblr.com/,#000000,Helvetica Neue,,2019-12-04 06:01:46,#FFFFFF,#FFFFFF,Bookmania,
624,https://dicaprios.tumblr.com/,#080808,Helvetica Neue, THANK YOU FLORI ♥️♥️♥️ i LOVE u jamie i just posted an edit after like 3 weeks it feels good to be ,2019-12-03 19:56:58,#972e0d,#DECBA4,Clarendon Text Pro,
625,https://long-haired-freddie-mercury.tumblr.com/,#FAFAFA,Helvetica Neue, I saw this on old fashioned girl ‘s instagram and…ohhhhhh If you find this in HD let me know Freddi,2018-10-27 23:23:06,#529ECC,#86649b,Gibson,
626,https://theliteraryarchitect.tumblr.com/,#f1f2e8,Helvetica Neue, Hi friends amp followers I’m running a post NaNo sale on my ebook The Complete Guide to Self Editin,2019-12-04 04:14:49,#55abbf,#000000,1785 GLC Baskerville, Free Resource Library for Fiction Writers New Stuff Do you prefer plot driven books or character driven books Writing Advice Posts A Handy Reference Guide How to Do World Building Research How to Do World Building Research
627,https://hxxligan.tumblr.com/,#ffffff,Helvetica Neue,,2019-12-03 08:07:00,#102029,#595142,1785 GLC Baskerville,
628,https://420bongkesha.tumblr.com/,#FAFAFA,Helvetica Neue,,2019-12-03 05:33:03,#529ECC,#444444,Gibson,
629,https://b0is.tumblr.com/,#F9D3AB,Helvetica Neue, Apologies for being distant the past few months— here’s an explanation A few months ago I decided t,2019-09-13 22:48:47,#895722,#895722,Avalon,
630,https://lahnister.tumblr.com/,#FFFFFF,Helvetica Neue,,2019-12-04 06:17:20,#D7DBE1,#222222,Bodoni Recut FS,
631,https://donesparce.tumblr.com/,#ffffff,Helvetica Neue, ,2019-12-04 03:30:24,#f15d2a,#1b2f3c,Square Serif, 
632,https://starryeize.tumblr.com/,#FFFFFF,Helvetica Neue, updates ✨ hi friends so my car accident has really turned my life upside down and had a much bigger,2019-11-28 22:27:44,#9C7E69,#222222,Bodoni Recut FS, 
633,https://citizen-of-space.tumblr.com/,#D6B796,Helvetica Neue, ,2019-11-28 18:04:29,#FF0000,#FF0000,Garamond Classic FS, 
634,https://orangeskins.tumblr.com/,#FAFAFA,Helvetica Neue, now that i’m here i just wanna know why when poussey died yall promised to blow up social media aft,2017-01-05 08:26:23,#529ECC,#444444,Gibson,
635,https://studiouscowboy.tumblr.com/,#FAFAFA,Helvetica Neue, snow day catching up on some indesign work amp breaking in the planner my friend got me for my birt,2019-12-02 18:16:56,#529ECC,#444444,Gibson,
636,https://liftedandgiftedd.tumblr.com/,#F6F6F6,Helvetica Neue,,2019-10-09 23:15:17,#529ECC,#444444,Helvetica Neue,
637,https://aiihi.tumblr.com/,#F6F6F6,Helvetica Neue, ,2019-12-03 15:40:40,#EEEEEE,#888888,1785 GLC Baskerville,
638,https://univursity.tumblr.com/,#F6F6F6,Helvetica Neue,,2019-11-28 00:42:35,#529ECC,#444444,Helvetica Neue, 
639,https://iphoneinthewilderness.tumblr.com/,#F7E5E2,Helvetica Neue, Sumner Beach Treble Cone skiing Lake Wanaka Photo credit Doug Flynn Photo credit Doug Flynn Photo c,2017-06-11 06:30:28,#529ECC,#444444,Gibson,
640,https://nexttxyou.tumblr.com/,#000918,Helvetica Neue, ,2019-12-04 03:51:51,#ede5f3,#f3e2ed,Lorimer No 2, 
641,https://senaycuce.tumblr.com/,#e9b99d,Helvetica Neue, Inktober day 15 ✨ ID Ink illustration of a young witch clad in black attire she’s holding a wooden ,2019-10-25 15:41:20,#FFD727,#90736d,Clearface FS,
642,https://lamiaprigione.tumblr.com/,#000000,Helvetica Neue, Nelle notti scorse ho fatto molti sogni che ho ricordato al risveglio come sempre mi succede quando,2019-12-03 12:49:44,#ffffff,#ffffff,Alternate Gothic,
643,https://francisbuseko.tumblr.com/,#f8d43f,Helvetica Neue, I’m worth all the trouble IG francisbuseko Skits Denetric photographed by me IG francisbuseko Blues,2019-11-28 15:48:54,#644b74,#444444,Calluna, 
644,https://diocaps.tumblr.com/,#FAFAFA,Helvetica Neue, ah… gyaradios ,2019-12-04 00:44:20,#94e4d6,#666666,Quadrat, 
645,https://weirdwomantrash.tumblr.com/,,,,2019-11-15 21:22:03,,,,
646,https://rachaelanthoney.tumblr.com/,#EDEDED,Helvetica Neue, 0211 Happy Belated Halloween 0917 Mama’s Garden 0916 Little Neighbors Pt III 0916 Little Neighbors ,2019-11-02 23:06:41,#888888,#444444,Pratt Pro,
647,https://lesbiskammerat.tumblr.com/,#f9f9f9,Helvetica Neue, Robert Conquest being a reliable historian on the USSR… One has to laugh Testimonials Bold words fr,2019-12-03 22:07:10,#ee001c,#f7001d,Calluna,
648,https://astreals.tumblr.com/,#FFF9EF,Helvetica Neue, elle redirect to the above link ,2019-07-12 23:19:41,#5D5842,#5F5647,1785 GLC Baskerville, 
649,https://neophyte-redglare.tumblr.com/,#F2992E,Helvetica Neue, Dunky donut… Punch Tanaka is an emotion and you can experience “Punch Tanaka” by playing Jimmy and ,2019-12-03 14:33:04,#976327,#000000,Helvetica Neue, 
650,https://dip-the-pip.tumblr.com/,#FFFFFF,Helvetica Neue, in case u wanted to be mad like me at my best friend for how many tabs he has opened its one of my ,2019-12-04 06:09:37,#13acb2,#FF1594,Capita, To Believe 
651,https://irz48.tumblr.com/,#230808,Helvetica Neue,,2019-12-03 16:57:33,#7E735E,#000000,Streetscript,
652,https://saras-scrapbook.tumblr.com/,#FFFFFF,Helvetica Neue, Kate Spade sparkly peeptoes Simply Bloom Photography ,2019-10-17 18:39:11,#EFD5D5,#444444,Gibson,
653,https://sarahelizabethstudies.tumblr.com/,#FAFAFA,Helvetica Neue, good morning trying to meet my november deadlines slowly getting there going over some stuff at din,2019-11-22 21:00:09,#837E74,#666666,Clearface FS, 
654,https://wonderwomangrad.tumblr.com/,#211927,Helvetica Neue,,2019-11-02 18:26:48,#e5a150,#e5a150,Lorimer No 2, 
655,https://photos.tumblr.com/,#000000,Helvetica Neue, Marché Jean Talon Montréal Weird America Adirondacks The Shell House Darby Mussoorie Jaisalmer Thar,2017-07-08 02:49:58,#a1babd,#d2e3e5,Clearface FS,
656,https://queentahtahme.tumblr.com/,#FAFAFA,Helvetica Neue, Love the distinction on the bottom because I agree the total hatred of all religion based on the na,2019-02-13 12:04:04,#529ECC,#444444,Caslon FS, I WANT TO FOLLOW Spell to Locate a Lost Item no one’s a perfect witch 🌙
657,https://daisyjago.co.uk/,#4EA178,Helvetica Neue, leaving my physical form in 2019 gonna be a vaguely frog shaped and deeply sexy ethereal wisp in th,2019-12-04 05:26:19,#27503C,#444444,Gibson, 
658,https://thoodleoo.tumblr.com/,#FAFAFA,Helvetica Neue, i‘m just gonna say it the cicelina fic i want to convince people that latin scholars aren’t freaks ,2019-12-03 21:37:33,#529ECC,#444444,Sans Serif,
659,https://adorabians.tumblr.com/,#000000,Helvetica Neue, ,2019-11-09 05:35:42,#3a0606,#4e0909,Alternate Gothic,
660,https://amystiago.tumblr.com/,#ffffff,Baskerville, i did something to my knee at the gym and now i cant walk 😂 what a fun day 😂 amy santiago being eff,2019-12-03 23:19:56,#fbb3cb,#5a5a5a,Calluna,
661,https://delicatuscii-wasbella102.tumblr.com/,#FFFFFF,Helvetica Neue, By Theodor Kittelsen Santísima Trinidad officially named Nuestra Señora de la Santísima Trinidad by,2019-12-03 17:25:23,#6697b4,#444444,Gibson,
662,https://cemo-writes.tumblr.com/,#FAFAFA,Helvetica Neue, I need to read PJO again Gosh the first series was so great ,2019-07-12 03:21:30,#529ECC,#444444,Gibson, new writerblr intro ☀ Considering the Irrationality of Your Characters
663,https://pinkcollapse.tumblr.com/,#FAFAFA,Helvetica Neue, follow me on instagram iperventilazione 💕 follow me on instagram iperventilazione 💕 ,2019-12-03 12:59:06,#529ECC,#444444,Gibson,
664,https://littlecafe.tumblr.com/,#ffffff,Helvetica Neue, stylenanda thedaze thedaze threecut cheesedal threecut cheesedal ,2019-12-03 23:40:51,#7b7b7b,#7b7b7b,Bookmania,
665,https://roswyrm.tumblr.com/,#FAFAFA,Helvetica Neue, my desire to share rqg and get more people invested in this fantastic show vs my desire to see zolf,2019-12-04 00:31:28,#529ECC,#444444,Gibson, 
666,https://savagebeastrecords.tumblr.com/,#000000,Helvetica Neue,,2019-12-04 06:00:05,#ECE1CC,#EEEEEE,Clearface FS,
667,https://musicalluna.tumblr.com/,#ECF6FF,Helvetica Neue, View this post on Instagram A post shared by History Cool Kids ® historycoolkids on Nov 30 2019 at ,2019-12-01 17:57:49,#0B4B81,#444444,Gibson,
668,https://sh-izukani.tumblr.com/,#F6F6F6,Helvetica Neue, The tip of my finger touches you And I know I’m not alone With the single bent w ing we were given ,2014-12-30 20:00:06,#597373,#444444,Helvetica Neue,
669,https://bwboysgallery.tumblr.com/,#000000,Helvetica Neue, Robert Pattinson by Ryan Pfluger for T Magazine October 2019 Mahershala Ali by Josh Olins for Zegna,2019-10-17 22:58:28,#A77DC2,#000000,Gibson,
670,https://fuyuuyume.tumblr.com/,#D0D0D0,Helvetica Neue,,2019-01-07 20:19:44,#FAF2F0,#FFFFFF,Arquitecta,
671,https://writing-prompt-s.tumblr.com/,#FAFAFA,Helvetica Neue, Christmas merch Available until December 10 https teespring com stores christmas merch wps Yes Hagr,2019-12-03 03:15:19,#529ECC,#444444,Sans Serif,
672,https://someonewiththesamename.tumblr.com/,#222222,Helvetica Neue, December 3rd 2019 I still can’t believe that it’s December… My dad is supposed to be booking a trip,2019-12-04 03:09:11,#ffc7c7,#FF7373,Grumpy Black 48,
673,https://cloudboyy.tumblr.com/,#FFFFFF,Helvetica Neue, taking cringe hormones for my fail assigned sex ,2019-12-04 02:13:20,#060504,#F0E8D8,Caslon FS,
674,https://camelot1967.tumblr.com/,#FFFFFF,Helvetica Neue, I haven’t listened to a lot of leonard cohen and for a while I thought it was bc his music made me ,2019-12-04 01:37:42,#ff2c2c,#184ba9,Streetscript, 
675,https://em-niwa.tumblr.com/,#ffdf7b,Helvetica Neue, INPRNT IS DOING FREE WORLDWIDE SHIPPING lt 3 Cacaueiro Cocoa Tree The sun has set over the jungle… ,2019-10-22 10:39:40,#ffffff,#ffffff,SimHei,
676,https://outofcontext-comics.tumblr.com/,#FAFAFA,Helvetica Neue, What is my purpose Facial hair rocks Never trust Mark The Interdimensional Council of Thaddeus Here,2019-12-04 06:29:26,#529ECC,#444444,Gibson,
677,https://buttskittles.tumblr.com/,#000000,Helvetica Neue, venatryx thebunbunarcher ,2019-12-04 03:10:56,#250025,#0000C5,1785 GLC Baskerville,
678,https://jeanpolfus.tumblr.com/,#FFFFFF,Helvetica Neue, “One could do worse than be a swinger of birches ” Robert Frost Tulit’a Northwest Territories Canad,2017-05-03 05:25:21,#bad8eb,#1A2A60,Garamond Classic FS,
679,https://agas0924.tumblr.com/,#FAFAFA,Helvetica Neue, Happy Ever After I painted for wedding reception board of my friend Happy Ever After I painted for ,2019-10-22 16:12:24,#529ECC,#444444,Gibson,
680,https://hailzep.tumblr.com/,#FAFAFA,Helvetica Neue,,2016-08-21 21:50:47,#78c9a1,#444444,Gibson,
681,https://botanize.tumblr.com/,#FFA9A9,Helvetica Neue, wip🍡🍧🍈 https www instagram com p B5mxB5ll Y0 igshid 7ibzy0izske9 everytime i talk to my mum about m,2019-12-03 09:45:58,#FFFFFF,#FFFFFF,Calluna, 
682,https://mysteries.tumblr.com/,#FAFAFA,Helvetica Neue, Lmao I love having no control over my life Lmao of fucking course the DMV doesn’t have WiFi ,2019-12-04 00:44:28,#529ECC,#444444,Gibson,
683,https://incorrect-romanticism.tumblr.com/,#f3cf66,Helvetica Neue, yes i went to newstead abbey today it was beautiful and i cried at one point lordbyronsuggestions i,2019-11-28 13:06:27,#102029,#444444,Gibson, 
684,https://frogsrfriends.tumblr.com/,#ffe6c6,Helvetica Neue, My friend started a discord server for people who like fairies and stuff please join he’s vvv lonel,2019-11-29 06:33:11,#e89e8c,#997245,Grumpy Black 48, 
685,https://mlykstudy.tumblr.com/,#FFFFFF,Helvetica Neue, im so sorry for being so inactive on here i am a lot more active on my studygram under the same nam,2019-01-30 10:58:15,#DAD4D4,#666666,Sans Serif,
686,https://theparisreview.tumblr.com/,#F6F6F6,Helvetica Neue, We are proud to announce Women at Work —our first collection of interviews in nearly a decade Click,2017-11-22 12:52:07,#529ECC,#444444,Helvetica Neue,
687,https://shebsart.tumblr.com/,#ede0cf,Helvetica Neue, smiley Irene doodle ma’am credit goes to the perfunctorily and seaworthit for the headcanon of theo,2019-12-03 01:27:47,#e17e66,#684b44,Clarendon Text Pro, 
688,https://lovelysuggestions.tumblr.com/,#FFD1DD,Helvetica Neue, one day you’re going to have to live for youself so why not now just say fuck it and do what makes ,2019-11-13 21:29:57,#FDB1D2,#FFFFFF,Caslon FS, How to Get Going When You Just Want to Stay In Bed and Be Nothing
689,https://elmacambo.tumblr.com/,,,,2019-11-19 22:57:47,,,,
690,https://arirna.tumblr.com/,#F6F6F6,Helvetica Neue,,2019-12-04 05:52:14,#529ECC,#444444,Helvetica Neue,
691,https://gayformikas.tumblr.com/,#95B6E6,Helvetica Neue, I love you Can’t believe she replied to my comment ,2019-12-03 05:30:06,#EEEEEE,#FFFFFF,Gibson,
692,https://castlevaniasymphonyofthenight.tumblr.com/,#070316,Helvetica Neue, you’re right actually I’m gonna delete this Mario Fuck Club 5 https discord gg fdShs8B you’re out o,2019-12-04 02:23:22,#6f316f,#6f316f,Gibson,
693,https://snomganda.tumblr.com/,#ecf4fa,Helvetica Neue, dynamax snom Here is a Snom I drew beautiful this is gorgeous and perfect and should 100 be in art ,2019-12-03 11:30:08,#529ECC,#529ECC,Streetscript, 
694,https://cli-meme.tumblr.com/,#37c607,Helvetica Neue, the next Global Climate Strike is Nov 29 ,2019-12-01 05:00:42,#FF5252,#444444,Gibson, 
695,https://poetiquepetale.tumblr.com/,#F6F6F6,Helvetica Neue, “You will get me out of your thoughts in a week ” “Out of my thoughts You are part of my existence ,2019-12-04 01:48:08,#529ECC,#444444,Helvetica Neue,
696,https://justhumorpics.tumblr.com/,#FAFAFA,Helvetica Neue,,2019-12-04 03:52:04,#529ECC,#444444,Gibson,
697,https://mmilhouse.tumblr.com/,#FFFFFF,Helvetica Neue, part of getting older is going back and reexamining old opinions you held with the knowledge you ha,2019-12-04 02:16:00,#e37c7a,#444444,Helvetica Neue,
698,https://tofuvi.tumblr.com/,#F6F6F6,Helvetica Neue, april showers bring may flowers hugs hugs take a deep breath why not start by changing from within ,2018-04-29 20:11:48,#FFFFFF,#444444,Gibson,
699,https://tboogie71.tumblr.com/,#000000,Helvetica Neue, MeToday at Devachan Salon SoHo disrespectful pathetic desperate shameful SOMEmen SMH 👎🏾 Janet Jacks,2019-08-04 07:47:12,#000000,#43324e,Gibson,
700,https://adhdbean.tumblr.com/,#FFC9DB,Helvetica Neue, I want to provide more resources to ppl with adhd What resources are you missing What support How c,2019-11-23 23:38:06,#1700FF,#CE8333,Helvetica Neue, 
701,https://isakvalterzn.tumblr.com/,#FFFFFF,Helvetica Neue, Yeah Right no yeah I get it Friends ,2019-12-02 21:42:21,#e4c6c9,#626262,Clearface FS,
702,https://meinnherz.tumblr.com/,#FFFFFF,Helvetica Neue, geceetilkisi geceetilkisi ,2019-12-03 22:07:26,#529ECC,#000000,Clearface FS, 
703,https://insatiably-red.tumblr.com/,#550303,Helvetica Neue, ,2019-12-03 19:42:31,#BD0A0A,#F41414,Streetscript, 
704,https://marzipanandminutiae.tumblr.com/,#EEEEEE,Helvetica Neue, I just saw a TikTok with the song “Girls Like Girls” and the caption “you definitely jammed out to ,2019-12-04 05:29:21,#000000,#66524E,Sofia Pro,
705,https://weslangstudios.tumblr.com/,#FAFAFA,Helvetica Neue, New limited edition of 50 hand silk screened signed and numbered prints available here 25 x 19 on a,2012-12-20 02:45:00,#529ECC,#444444,Gibson,
706,https://vrgil.tumblr.com/,#6f90d1,Helvetica Neue, ,2019-12-01 08:38:34,#aac6ff,#aac6ff,Quadrat,
707,https://ledger-heath.tumblr.com/,#000000,Helvetica Neue, You never know what will decide your future The Goldfinch 2019 Dir John Crowley Emily Blunt as Emil,2019-12-03 19:06:11,#dcace8,#FFFFFF,Alternate Gothic,
708,https://lilium.tumblr.com/,#FFFFFF,Helvetica Neue,,2019-12-02 23:00:25,#fedbd0,#a6bae0,Streetscript,
709,https://turtle-32.tumblr.com/,#F6F6F6,Helvetica Neue, ⏳ 若かりし頃のオザケン 〜 red black Lo Fi BOLERO i don’t know Feral Flowers My sugar cat Don’t say nothing 水葬 ,2018-10-23 04:50:18,#597373,#444444,Helvetica Neue,
710,https://bleedonmydarling.tumblr.com/,#000000,Helvetica Neue,,2018-02-03 11:09:44,#7200AF,#FFFFFF,Calluna,
711,https://emiljaclarke.tumblr.com/,#FAFAFA,Helvetica Neue, me in 50 years still not over kits ass Emilia Clarke Elle US 2017 ,2017-09-04 01:00:57,#529ECC,#444444,Gibson,
712,https://cortoonyart.tumblr.com/,#101010,Helvetica Neue, Golbat R B 3D sprite for Ko fi donator 3d pokemon tower ghost sprite for ko fi donator Ekans pokemo,2019-12-03 23:50:50,#ff337e,#00ffa2,Gibson,
713,https://katjastudies.tumblr.com/,#F6F6F6,Helvetica Neue, 20 11 19 yesterday‘s literature notes i also started looking for internships but it‘s harder than i,2019-12-01 16:43:55,#A88266,#000000,Square Serif, 
714,https://somebodytodiefor.tumblr.com/,#f4f4f4,Helvetica Neue, MIYANE CAM ☆ EP 11 I U ★ ’ T h e V i s i t o r ’ T e a s e r B e h i n d F i l m Taylor Swift perfo,2019-12-03 19:13:55,#F6F6F6,#000000,Sans Serif,
715,https://lets-get-fictional.tumblr.com/,#000000,Helvetica Neue,,2019-12-03 22:00:20,#902628,#F1993C,Arquitecta, writing ask game 
716,https://devils-queen.tumblr.com/,#000000,Helvetica Neue,,2019-12-02 11:47:44,#575A51,#C4B49B,Gibson,
717,https://thosekidswhohuntmonsters.tumblr.com/,#213f52,Helvetica Neue, I got a snow day now I’m getting all my assignments done while watching the winter soldier because ,2019-12-04 03:40:11,#675275,#69597D,Arquitecta, 
718,https://guardiansofthegalaxi.tumblr.com/,#15161a,Helvetica Neue, i have the most bitching new mobile theme just saying n o t h i n g l a s t s f o r e v e r ,2019-12-03 21:41:52,#FD4347,#888888,Sans Serif,
719,https://microwavefurby.tumblr.com/,#A08395,Helvetica Neue, chicken wing chicken wing hot dog baloney me onision happy thanksgiving 🦃 Little Burp lol he CHOMP ,2019-12-03 22:40:53,#FFFFFF,#FFFFFF,Brutal Type, 
720,https://understands.tumblr.com/,#000000,Helvetica Neue,,2019-12-04 06:40:03,#FFFFFF,#FFFFFF,Calluna Sans,
721,https://ianime0.tumblr.com/,#cab1da,Helvetica Neue, Pokemon Sword amp Shield Ep 3 Forget it I’ll investigate on my own Dr Stone Ep 22 I don’t even know,2019-12-03 14:55:36,#529ECC,#444444,Gibson,
722,https://buttpoems.tumblr.com/,#FAFAFA,Helvetica Neue, I don’t know is that important Drawing by busted mountain words by buttpoems I couldn’t have done i,2019-12-04 03:33:37,#529ECC,#444444,Gibson, 
723,https://climboutofhell.tumblr.com/,#444444,Helvetica Neue, The problem with fixing your own toxic behaviors is when the people around you don’t 😪 Merry Christ,2019-05-07 13:16:10,#F5EDAA,#F5EDAA,Streetscript,
724,https://mangodebango.tumblr.com/,#FAFAFA,Helvetica Neue, Cem Karaca Turkey 1969 André Y Su Conjunto André And His Orchestra Santos Lipesker Argentina 1960′s,2019-11-09 01:40:32,#529ECC,#444444,Gibson,
725,https://flamande.tumblr.com/,#FAFAFA,Helvetica Neue, Completely in awe of Bacchus Temple in Baalbek Lebanon ❤️ I love this city Saint Petersburg Russia ,2019-10-28 14:10:32,#529ECC,#444444,Garamond Classic FS,
726,https://memecage.tumblr.com/,#161616,Helvetica Neue, Barney really has fallen on hard times We’re all useless Math Dumbass It’s okay everyone deserves a,2018-11-19 17:07:30,#ffffff,#ffffff,Sans Serif,
